7.182060071500018239e-04,1.035128996591083705e-03,8.173059904947876930e-04,1.050557999406009912e-03,9.797829989111050963e-04,1.031655003316700459e-03,1.042995994794182479e-03,1.008359002298675478e-03,9.693339961813762784e-04,9.784110006876289845e-04,6.796639936510473490e-04,1.029220002237707376e-03,9.264759864890947938e-04,5.680149915860965848e-04,1.057763001881539822e-03,6.903790053911507130e-04,8.011699974304065108e-04,9.406369936186820269e-04,8.581619913456961513e-04
3.245959000196307898e-03,3.958491011871956289e-03,3.964016010286286473e-03,3.983785994932986796e-03,2.528211000026203692e-03,3.958503002650104463e-03,3.938579000532627106e-03,3.753187003894709051e-03,2.901088009821251035e-03,3.774992990656755865e-03,2.608346010674722493e-03,4.216707995510660112e-03,4.036290993099100888e-03,2.491310995537787676e-03,3.986627998529002070e-03,3.245312997023575008e-03,2.717318988288752735e-03,3.952080995077267289e-03,3.932467996492050588e-03
9.459667999180965126e-03,6.035692000295966864e-03,9.271957998862490058e-03,9.168960998067632318e-03,8.841105009196326137e-03,5.247283988865092397e-03,9.116205997997894883e-03,9.028303989907726645e-03,7.671913990634493530e-03,9.058672003448009491e-03,5.269905988825485110e-03,9.047469997312873602e-03,9.208407995174638927e-03,9.290093992603942752e-03,9.037834010086953640e-03,9.271687013097107410e-03,9.005398998851887882e-03,9.306922001997008920e-03,9.245907000149600208e-03
1.654542300093453377e-02,1.699800400820095092e-02,1.348770500044338405e-02,1.709588000085204840e-02,1.645990999531932175e-02,1.527227199403569102e-02,1.700317299400921911e-02,1.637365599162876606e-02,1.108997299161273986e-02,1.597637899976689368e-02,1.297386801161337644e-02,1.610252499813213944e-02,1.679448199865873903e-02,8.893082005670294166e-03,1.704483600042294711e-02,1.469286299834493548e-02,9.531995994620956481e-03,1.698804399347864091e-02,1.497350700083188713e-02
2.338225200946908444e-02,2.682786299556028098e-02,2.091202599694952369e-02,2.687000099103897810e-02,2.330801800417248160e-02,2.712360701116267592e-02,2.709931500430684537e-02,2.721726999152451754e-02,2.150041099230293185e-02,2.444865900906734169e-02,2.500517699809279293e-02,2.670537799713201821e-02,2.769863700086716563e-02,2.519778799614869058e-02,2.644063599291257560e-02,2.604884900210890919e-02,2.521658199839293957e-02,2.736001799348741770e-02,2.122341700305696577e-02
3.797964699333533645e-02,2.119595900876447558e-02,3.787268899031914771e-02,3.934537500026635826e-02,3.872167599911335856e-02,2.332364401081576943e-02,3.894151699205394834e-02,3.891314400243572891e-02,3.695402599987573922e-02,3.963077800290193409e-02,2.466651699796784669e-02,3.919809999933931977e-02,3.921754700422752649e-02,3.769241400004830211e-02,3.910258700489066541e-02,3.965782100567594171e-02,3.912115799903403968e-02,4.041934599808882922e-02,3.713738100486807525e-02
5.422041199926752597e-02,5.338134198973421007e-02,4.911861399887129664e-02,5.364823499985504895e-02,5.001120299857575446e-02,4.313575000560376793e-02,5.265104399586562067e-02,5.277853801089804620e-02,3.331578499637544155e-02,5.243361099564936012e-02,2.784826600691303611e-02,3.642919899721164256e-02,5.318252000142820179e-02,4.527558198606129736e-02,5.327335999754723161e-02,2.618565499142277986e-02,3.151496499776840210e-02,5.558994600141886622e-02,3.887943700829055160e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
