2.737139993769233115e-04,5.072129997643060051e-04,3.725890001078369096e-04,4.147059999013436027e-04,3.270939996582455933e-04,4.587789999277447350e-04,3.550490000634454191e-04,3.105969999523949809e-04,3.607299995564972050e-04,2.501440003470634110e-04,2.937930003099609166e-04,2.505130005374667235e-04,2.541829999245237559e-04,2.706750001379987225e-04,5.803060003017890267e-04,2.925290000348468311e-04,3.293110003141919151e-04,6.010469996908796020e-04,4.839209996134741232e-04
1.159419000032357872e-03,1.744377000250096899e-03,1.888101000076858327e-03,1.711820000309671741e-03,8.439959992756485008e-04,2.172002000406791922e-03,9.557479997965856455e-04,6.943660000615636818e-04,9.842099998422781937e-04,1.565171999573067296e-03,7.721230003880918957e-04,2.400364000095578376e-03,1.603097000042907894e-03,9.399990003657876514e-04,1.796421000108239241e-03,5.866510000487323850e-04,7.706460000918013975e-04,1.817994999328220729e-03,1.056959999914397486e-03
4.577722999783873092e-03,1.515252999524818733e-03,2.447574999678181484e-03,4.016918999695917591e-03,3.360634999808098655e-03,1.067774999683024362e-03,4.121074999602569733e-03,4.345947999354393687e-03,1.571349000187183265e-03,4.003136000392260030e-03,2.250786999866249971e-03,2.764621000096667558e-03,4.775303999849711545e-03,3.756623999834118877e-03,4.115601000194146764e-03,4.279981000763655175e-03,1.912198999889369588e-03,7.449957999597245362e-03,4.508283999712148216e-03
4.900148000160697848e-03,5.406030999438371509e-03,4.590655000356491655e-03,5.660653000632009935e-03,6.444016999921586830e-03,7.243201999699522275e-03,7.783269000356085598e-03,6.395040999450429808e-03,4.093726000064634718e-03,6.473966999692493118e-03,3.162189000249782111e-03,3.585836000638664700e-03,2.595732000372663606e-03,2.515811999728612136e-03,1.371628900051291566e-02,4.232726999362057541e-03,1.649920000090787653e-03,1.058476099933614023e-02,5.540273999940836802e-03
5.915947000175947323e-03,1.838891199986392166e-02,4.351920000772224739e-03,1.558291999936045613e-02,7.365485999798693229e-03,2.122604300075181527e-02,1.586774000043078559e-02,8.311079999657522421e-03,4.985743000361253507e-03,9.551266000016767066e-03,9.122537000621377956e-03,6.813125999542535283e-03,5.002108999178744853e-03,1.014500499968562508e-02,1.197272400077054044e-02,5.688085999281611294e-03,5.584790000284556299e-03,1.631317500050499802e-02,6.889413999488169793e-03
1.418093299980682787e-02,8.628049999970244244e-03,9.704237999358156230e-03,2.094513799966080114e-02,1.207444100054999581e-02,5.628722999972524121e-03,2.164460899984987918e-02,1.626262399986444507e-02,8.905345000130182598e-03,1.693286999943666160e-02,7.317832999433449004e-03,8.801572999800555408e-03,1.807717000065167667e-02,1.560389799942640821e-02,3.518269699998199940e-02,7.737036999969859608e-03,1.107058100024005398e-02,3.218935499990038807e-02,1.313009000023157569e-02
1.844871899993449915e-02,5.385732600007031579e-02,1.685709599951223936e-02,1.305075399977795314e-02,9.581080999851110391e-03,1.127416599956632126e-02,1.896810200014442671e-02,1.790095600063068559e-02,1.052656000047136331e-02,2.094045699959679041e-02,5.267937998723937199e-03,9.191537999868160114e-03,8.478685000227415003e-03,2.668830400034494232e-02,2.097381400017184205e-02,6.217436000952147879e-03,8.815484001388540491e-03,3.635125499931746162e-02,1.536855899939837400e-02
1.755391000006056856e-02,3.958112500004062895e-02,1.483691800058295485e-02,2.414726300048641860e-02,1.696195899967278820e-02,1.865029500004311558e-02,3.321254000002227258e-02,2.577023000048939139e-02,7.292661999599658884e-03,1.772319099836749956e-02,1.049713000065821689e-02,1.435971899991272949e-02,1.503819400022621267e-02,4.762591999860887881e-02,3.997292999883939046e-02,1.397348899990902282e-02,1.155500799904984888e-02,2.742766399933316279e-02,3.196279800067713950e-02
2.817843199954950251e-02,1.060346890008077025e-01,2.594317200055229478e-02,2.549818999978015199e-02,2.304405300128564704e-02,2.931282800091139507e-02,3.290148499945644289e-02,4.179974100043182261e-02,8.988748999399831519e-03,4.294186500010255259e-02,1.739194699985091574e-02,2.385283399962645490e-02,4.211118099919985980e-02,4.083563799940748140e-02,3.142175399989355356e-02,1.359501499973703176e-02,1.575955699991027359e-02,8.458557499943708535e-02,2.208802200038917363e-02
3.685824400054116268e-02,1.359713319998263614e-01,1.874152500022319146e-02,3.877250900040962733e-02,2.400140000099781901e-02,5.543106799996166956e-02,7.492320199889945798e-02,4.097303299931809306e-02,1.892667100037215278e-02,4.941355200026009697e-02,2.976182199927279726e-02,3.914258499935385771e-02,4.571273600049607921e-02,3.598580200014112052e-02,2.212598400001297705e-02,1.152381000065361150e-02,3.262879800058726687e-02,6.457130899980256800e-02,5.076776900023105554e-02
