6.946290004634647630e-04,1.012213000649353489e-03,7.814059999873279594e-04,1.037613999869790860e-03,9.682609997980762273e-04,1.000190000013390090e-03,1.005189999887079466e-03,9.658910003054188564e-04,9.182849998978781514e-04,9.326099998361314647e-04,6.332050006676581688e-04,9.772610001164139248e-04,8.934500001487322152e-04,5.457199995362316258e-04,1.016223000078753103e-03,6.684990003122948110e-04,7.837269995434326120e-04,9.658459994170698337e-04,8.374870003535761498e-04
3.299742999843147118e-03,3.899842999999236781e-03,3.889022000294062309e-03,4.029204999824287370e-03,2.399496999714756384e-03,3.910415000063949265e-03,3.889653999976872001e-03,3.687624000122013967e-03,2.746731999650364742e-03,3.659791999780281913e-03,2.436439999655704014e-03,3.887806000420823693e-03,3.931442000066454057e-03,2.391759999227360822e-03,3.921217999959480949e-03,3.352760999405290931e-03,2.702238999518158380e-03,3.948290000153065193e-03,3.961280000112310518e-03
9.636218999730772339e-03,6.107369999881484546e-03,9.021234000101685524e-03,9.283114000027126167e-03,9.065727000233891886e-03,5.340009000065037981e-03,9.173774999908346217e-03,9.183109999867156148e-03,7.867090000218013301e-03,8.935910000218427740e-03,5.421119999482471030e-03,9.755531999871891458e-03,9.272582999983569607e-03,9.152620000349998008e-03,9.080200999960652553e-03,9.000164000099175610e-03,9.206961000018054619e-03,9.195206999720539898e-03,9.152468000138469506e-03
1.685548800014657900e-02,1.673490700068214210e-02,1.351895300012984080e-02,1.718236000033357413e-02,1.655626899992057588e-02,1.529246100017189747e-02,1.695574899986240780e-02,1.714404299946181709e-02,1.128406499992706813e-02,1.613002500016591512e-02,1.267580100011400646e-02,1.607069799956661882e-02,1.682121099929645425e-02,9.039342000505712349e-03,1.735612500033312244e-02,1.373286700072640087e-02,8.817308999823580962e-03,1.696642699971562251e-02,1.540427100007946137e-02
2.435142899958009366e-02,2.740837900000769878e-02,2.129501399940636475e-02,2.667763299996295245e-02,2.256850899993878556e-02,2.671523800017894246e-02,2.667088199996214826e-02,2.657326899952749955e-02,2.088088999971660087e-02,2.468431999932363397e-02,2.477518399973632768e-02,2.748494100069365231e-02,2.701976499974989565e-02,2.516797699991002446e-02,2.663764899989473633e-02,2.514347199939948041e-02,2.477099000043381238e-02,2.618184299990389263e-02,2.064063900070323143e-02
4.515341800015448825e-02,2.139686800001072697e-02,3.850730500016652513e-02,3.904913200040027732e-02,3.814889699970080983e-02,2.381042999968485674e-02,3.907375299968407489e-02,3.935502100011945004e-02,3.742859399972076062e-02,3.937577200031228131e-02,2.493640200009394903e-02,3.947667200009163935e-02,3.961040800004411722e-02,3.691282599993428448e-02,3.897422400041250512e-02,3.971531100069114473e-02,3.859454000030382304e-02,3.871817900017049396e-02,3.647953100062295562e-02
5.426286500005517155e-02,5.386178699973243056e-02,4.797768699972948525e-02,5.195289599942043424e-02,4.936521000036009355e-02,4.284257699964655330e-02,5.318999799965240527e-02,5.304178599999431754e-02,3.348397400077374186e-02,5.332439300036639906e-02,2.757296200070413761e-02,3.778813499957323074e-02,5.270587300037732348e-02,4.543490400101291016e-02,5.285735899997234810e-02,2.634567499990225770e-02,3.149676400062162429e-02,5.313339799977256916e-02,3.914436299965018407e-02
5.089176600085920654e-02,6.919307099997240584e-02,4.260854399944946636e-02,6.872099699830869213e-02,6.092027200065786019e-02,5.217855000046256464e-02,7.001045200013322756e-02,7.003891000022122171e-02,3.022642900032224134e-02,6.338925599993672222e-02,3.133026099931157660e-02,6.661492899911536369e-02,6.934107899905939121e-02,6.488496000019949861e-02,6.961335699998016935e-02,4.817419699975289404e-02,5.394256799991126172e-02,7.142782399932912085e-02,7.113058700088004116e-02
8.289502399929915555e-02,8.775708999928610865e-02,8.467974599989247508e-02,8.843502700074168388e-02,7.215794799958530348e-02,7.822236800166137982e-02,8.864127200104121584e-02,8.966167900143773295e-02,4.909343100007390603e-02,8.993299900066631380e-02,7.004865499948209617e-02,8.617425599913985934e-02,8.880997199958073907e-02,8.482061200083990116e-02,8.974574500098242424e-02,8.363982300033967476e-02,7.039224499931151513e-02,8.993273699888959527e-02,6.505208900125580840e-02
1.042000500001449836e-01,1.099050920001900522e-01,9.830310899997130036e-02,1.114553659990633605e-01,9.568847000082314480e-02,1.077090170001611114e-01,1.127966370004287455e-01,1.121292089992493857e-01,7.596574799936206546e-02,1.108487109995621722e-01,9.471480499996687286e-02,1.113791560001118341e-01,1.117566670000087470e-01,1.094516670000302838e-01,1.096070410003449069e-01,1.131621969998377608e-01,1.018327010006032651e-01,1.098985500011622207e-01,1.028978869999264134e-01
