6.880390001242631115e-04,5.504610007847077213e-04,6.345950005197664723e-04,5.170180002096458338e-04,5.365030001485138200e-04,3.927750003640539944e-04,4.238470000927918591e-04,6.255960006456007250e-04,6.973140007175970823e-04,4.651929993997327983e-04,6.810600007156608626e-04,6.105000002207816578e-04,6.227599997146171518e-04,7.081579997247899882e-04,2.658989997144090012e-04,6.862219997856300324e-04,4.967669992765877396e-04,3.000490005433675833e-04,6.555459995070123114e-04
2.936653999313421082e-03,2.184717999625718221e-03,2.623667999614553992e-03,2.233788000012282282e-03,2.856864000023051631e-03,8.396450002692290582e-04,1.614405000509577803e-03,2.221778999228263274e-03,2.813258000060159247e-03,2.505917000235058367e-03,2.816776999679859728e-03,1.594321999618841801e-03,2.442212999994808342e-03,2.877361000173550565e-03,1.434935999895969871e-03,2.490532000592793338e-03,2.139578999958757777e-03,2.041184000518114772e-03,2.039349999904516153e-03
4.650335999940580223e-03,3.660207999928388745e-03,5.056073000559990760e-03,5.440072999590483960e-03,6.232317000467446633e-03,6.528492000143160112e-03,2.931004999481956474e-03,5.902883999624464195e-03,5.631768000057491008e-03,1.611351000065042172e-03,5.786980000266339630e-03,4.662999000174750108e-03,4.129194000597635750e-03,4.359571999884792604e-03,2.617555000142601784e-03,4.343210999650182202e-03,5.285066999931586906e-03,3.693802000270807184e-03,3.710996000336308498e-03
9.896268000375130214e-03,5.506722000063746236e-03,1.213550499960547313e-02,1.111047099948336836e-02,9.805122999750892632e-03,8.633630000076664146e-03,9.850346000348508824e-03,9.960118999515543692e-03,7.934131999718374573e-03,2.587785999821790028e-03,8.647704999930283520e-03,8.327493000251706690e-03,1.044379399991157698e-02,1.215678899916383671e-02,3.306675000203540549e-03,8.944086000155948568e-03,1.198172100066585699e-02,6.765009999980975408e-03,1.017268400028115138e-02
1.841087599950697040e-02,7.999659000233805273e-03,1.658370000041031744e-02,1.607874599994829623e-02,1.404119600010744762e-02,5.604354999377392232e-03,1.445351100028346991e-02,1.300020399958157213e-02,1.666718399974342901e-02,1.609379999990778742e-02,1.826420299948949832e-02,8.279456999844114762e-03,1.583147400015150197e-02,1.718679099940345623e-02,6.756206000318343285e-03,1.356288100032543298e-02,1.718294999955105595e-02,6.296820999523333739e-03,1.748760100053914357e-02
2.266329099984432105e-02,2.654560200062405784e-02,2.347111100061738398e-02,2.443924600083846599e-02,2.188029799981450196e-02,2.460238100047718035e-02,1.947984699927474139e-02,1.663806400028988719e-02,2.130571799989411375e-02,2.320744000007834984e-02,2.762863600037235301e-02,1.405126199915684992e-02,2.403837499969085911e-02,2.348719699966750341e-02,1.190242200027569197e-02,1.852088800023921067e-02,2.106786399963311851e-02,1.755510600014531519e-02,2.648198699989734450e-02
2.321479900001577334e-02,2.849909199994726805e-02,3.735008300009212689e-02,3.249250499993650010e-02,3.490046400020219153e-02,1.763600200047221733e-02,3.198103900012938539e-02,2.960738000001583714e-02,3.717073799998615868e-02,3.561283899944100995e-02,3.900541499933751766e-02,3.617691300132719334e-02,3.187366099882638082e-02,3.496577199985040352e-02,2.460659499956818763e-02,3.104823399917222559e-02,3.491598500113468617e-02,1.704550899921741802e-02,3.360083500047039706e-02
4.943290000119304750e-02,2.282185599869990256e-02,4.970968300040112808e-02,4.549628099994151853e-02,3.382215800047561061e-02,4.277322999951138627e-02,4.570881200015719514e-02,3.637454100135073531e-02,5.152738699871406425e-02,2.251170100134913810e-02,3.148485799829359166e-02,4.404367899951466825e-02,4.135161299927858636e-02,4.554508100045495667e-02,3.042843000002903864e-02,4.554698499850928783e-02,4.543906199978664517e-02,2.228938299958826974e-02,4.082534799999848474e-02
4.110395099996821955e-02,2.135836699926585425e-02,5.759378000038850587e-02,5.124346000047808047e-02,5.508612000085122418e-02,5.815548000100534409e-02,5.571235999923374038e-02,4.477115200097614434e-02,5.916786299894738477e-02,1.544695800112094730e-02,6.077804099913919345e-02,6.490461100111133419e-02,5.689222000000881962e-02,6.205844200121646281e-02,4.331361700133129489e-02,3.903126600016548764e-02,4.810339200048474595e-02,3.092394899977080058e-02,5.849801000113075133e-02
7.511207199968339410e-02,5.455639499996323138e-02,7.042009600081655663e-02,6.188977199963119347e-02,4.030617600074037910e-02,4.903663300137850456e-02,7.005218199992668815e-02,4.015748799974971917e-02,8.088370100085739978e-02,1.997579100134316832e-02,6.519069500063778833e-02,6.608061200131487567e-02,7.001745399975334294e-02,5.362783999953535385e-02,5.281323099916335195e-02,4.970638499980850611e-02,7.561862500006100163e-02,2.996335799980442971e-02,5.332719199941493571e-02
