8.118000000000000000e+04,8.246800000000000000e+04,8.862800000000000000e+04,1.075920000000000000e+05,1.043240000000000000e+05,9.104400000000000000e+04,1.134360000000000000e+05,9.684400000000000000e+04,1.079920000000000000e+05,9.396400000000000000e+04,7.468800000000000000e+04,1.099000000000000000e+05,1.047120000000000000e+05,7.049600000000000000e+04,8.346400000000000000e+04,8.178800000000000000e+04,8.032800000000000000e+04,8.240000000000000000e+04,9.545600000000000000e+04
2.062720000000000000e+05,1.817960000000000000e+05,2.281160000000000000e+05,2.420320000000000000e+05,2.273880000000000000e+05,2.486920000000000000e+05,2.070520000000000000e+05,2.222960000000000000e+05,2.450320000000000000e+05,2.146920000000000000e+05,2.078200000000000000e+05,2.589160000000000000e+05,2.391800000000000000e+05,2.172080000000000000e+05,1.891040000000000000e+05,2.074040000000000000e+05,2.410200000000000000e+05,2.200280000000000000e+05,2.452720000000000000e+05
3.365240000000000000e+05,3.125160000000000000e+05,3.886160000000000000e+05,3.613080000000000000e+05,2.802640000000000000e+05,3.920360000000000000e+05,3.289040000000000000e+05,4.122840000000000000e+05,3.277760000000000000e+05,3.713280000000000000e+05,3.518480000000000000e+05,3.289680000000000000e+05,4.387840000000000000e+05,3.085880000000000000e+05,3.364960000000000000e+05,3.952080000000000000e+05,4.008560000000000000e+05,3.495040000000000000e+05,4.305600000000000000e+05
5.954520000000000000e+05,5.144520000000000000e+05,5.166800000000000000e+05,5.609200000000000000e+05,6.920240000000000000e+05,5.941480000000000000e+05,4.612720000000000000e+05,6.237280000000000000e+05,6.386080000000000000e+05,5.340280000000000000e+05,5.880440000000000000e+05,5.616040000000000000e+05,6.040480000000000000e+05,5.157120000000000000e+05,5.087560000000000000e+05,5.982040000000000000e+05,6.187040000000000000e+05,5.270480000000000000e+05,5.673360000000000000e+05
8.191800000000000000e+05,6.679360000000000000e+05,8.960360000000000000e+05,8.177920000000000000e+05,9.404320000000000000e+05,7.128080000000000000e+05,8.101080000000000000e+05,7.752840000000000000e+05,1.058396000000000000e+06,9.295960000000000000e+05,5.768480000000000000e+05,9.150680000000000000e+05,8.293920000000000000e+05,9.137320000000000000e+05,8.480800000000000000e+05,1.045100000000000000e+06,1.000288000000000000e+06,7.997040000000000000e+05,9.211160000000000000e+05
1.035640000000000000e+06,1.123840000000000000e+06,1.182780000000000000e+06,1.164272000000000000e+06,1.204612000000000000e+06,1.138588000000000000e+06,1.092200000000000000e+06,1.271836000000000000e+06,1.171624000000000000e+06,1.145620000000000000e+06,8.648200000000000000e+05,1.114900000000000000e+06,1.330640000000000000e+06,1.320224000000000000e+06,1.063404000000000000e+06,1.002324000000000000e+06,1.048436000000000000e+06,1.154116000000000000e+06,1.125500000000000000e+06
1.486728000000000000e+06,1.422572000000000000e+06,1.376580000000000000e+06,1.469204000000000000e+06,1.600300000000000000e+06,1.775980000000000000e+06,1.460720000000000000e+06,1.445972000000000000e+06,1.094308000000000000e+06,1.545100000000000000e+06,1.682692000000000000e+06,1.788648000000000000e+06,1.643008000000000000e+06,1.375188000000000000e+06,1.320964000000000000e+06,1.452728000000000000e+06,1.184404000000000000e+06,1.296144000000000000e+06,1.619588000000000000e+06
1.866380000000000000e+06,1.617712000000000000e+06,1.798240000000000000e+06,1.965400000000000000e+06,1.658108000000000000e+06,1.966184000000000000e+06,1.984288000000000000e+06,1.724128000000000000e+06,1.531304000000000000e+06,2.155660000000000000e+06,1.999704000000000000e+06,1.951676000000000000e+06,1.859956000000000000e+06,1.676804000000000000e+06,1.723396000000000000e+06,1.827068000000000000e+06,2.159488000000000000e+06,1.598236000000000000e+06,1.611656000000000000e+06
2.419024000000000000e+06,1.964584000000000000e+06,2.127528000000000000e+06,2.256324000000000000e+06,2.270584000000000000e+06,2.016040000000000000e+06,2.198568000000000000e+06,2.247000000000000000e+06,2.172348000000000000e+06,2.391968000000000000e+06,2.285216000000000000e+06,2.328656000000000000e+06,2.370908000000000000e+06,2.494312000000000000e+06,2.072216000000000000e+06,2.343972000000000000e+06,2.343908000000000000e+06,1.945484000000000000e+06,2.314508000000000000e+06
